スナップショットの日付,sku,FNSKU,asin,商品名,コンディション,在庫あり,返送/所有権の放棄処理中の数量,保管日数0～90日の在庫数,保管日数91～180日の在庫数,保管日数181～270日の在庫数,保管日数271～365日の在庫数,保管日数365日超の在庫数,通貨,過去7日間に販売された在庫数,過去30日間に販売された在庫数,過去60日間に販売された在庫数,過去90日間に販売された在庫数,注意,販売価格,セール価格,新品の最低価格,中古の最低価格,推奨されるアクション,非推奨の健全な在庫レベル,推奨される販売価格,推奨セール期間,推奨される返送/所有権の放棄の数量,推奨されるアクションによる費用削減の概算,FBA販売率,商品の容量,容量単位,保管タイプ,保管容量,ストア,商品グループ,売上ランキング,在庫保管日数,余剰在庫の推定数,在庫完売までの週数（過去30日間）,在庫完売までの週数（過去90日間）,おすすめ商品の価格,過去7日間に出荷された売上,過去30日間に出荷された売上,過去60日間に出荷された売上,過去90日間に出荷された売上,保管日数0～30日の在庫数,保管日数31～60日の在庫数,保管日数61～90日の在庫数,保管日数181～330日の在庫数,保管日数331～365日の在庫数,保管手数料の見積り（次の30日間）,納品数,納品数（進行中）,納品数（受領済み）,納品数（出荷済み）,入出荷作業中の合計数量,販売不可の数量,quantity-to-be-charged-ais-271-300-days,estimated-ais-271-300-days,quantity-to-be-charged-ais-301-330-days,estimated-ais-301-330-days,quantity-to-be-charged-ais-331-365-days,estimated-ais-331-365-days,quantity-to-be-charged-ais-365-plus-days,estimated-ais-365-plus-days,historical-days-of-supply,推奨される納品数,推奨される納品日,過去在庫日数の最終更新日,低在庫レベル手数料が免除されますか？,今週、低在庫レベルの手数料の対象になりますか？,短期の過去在庫日数,長期の過去在庫日数,在庫の保管日数の計算日,FBAの在庫数,Reserved FC Transfer,Reserved FC Processing,Reserved Customer Order,在庫日数の合計（受領中の商品も含む）,仕入れ先,is-seasonal-in-next-3-months,season-name,season-start-date,season-end-date
2026/4/6,W05PI,X001D3CXZX,B0GVP2T7X1,推しぬいワッペン 服パーツ アイドル肩マント (ピンク),New,0,0,5,0,0,0,0,JPY,,,,,Low traffic,730,0,730,0,NoRestockExcessActionRequired,,,0,0,,0,1.5E-5,cubic meter,Standard,0,JP,gl_toy,,,0,,,,,,,,5,0,0,0,0,,0,0,0,0,5,0,,,,,,,,,,,,,,,,,2026/4/4,5,5,0,0,,--,N,,,
2026/4/6,W05BL,X001D3LY8Z,B0GVP39J9J,推しぬいワッペン 服パーツ アイドル肩マント (ブルー),New,0,0,5,0,0,0,0,JPY,,,,,Low traffic,730,0,730,0,NoRestockExcessActionRequired,,,0,0,,0,1.5E-5,cubic meter,Standard,0,JP,gl_toy,,,0,,,,,,,,5,0,0,0,0,,0,0,0,0,5,0,,,,,,,,,,,,,,,,,2026/4/4,5,5,0,0,,--,N,,,
2026/4/6,W05WH,X001D3M14L,B0GVP1FTS8,推しぬいワッペン 服パーツ アイドル肩マント (ホワイト),New,0,0,3,0,0,0,0,JPY,,,,,Low traffic,730,0,730,0,NoRestockExcessActionRequired,,,0,0,,0,1.5E-5,cubic meter,Standard,0,JP,gl_toy,,,0,,,,,,,,3,0,0,0,0,,0,0,0,0,3,0,,,,,,,,,,,,,,,,,2026/4/4,3,3,0,0,,--,N,,,
2026/4/6,W05RD,X001D3CRD1,B0GVP9F67Y,推しぬいワッペン 服パーツ アイドル肩マント (レッド),New,0,0,5,0,0,0,0,JPY,,,,,Low traffic,730,0,730,0,NoRestockExcessActionRequired,,,0,0,,0,1.5E-5,cubic meter,Standard,0,JP,gl_toy,,,0,,,,,,,,5,0,0,0,0,,0,0,0,0,5,0,,,,,,,,,,,,,,,,,2026/4/4,5,5,0,0,,--,N,,,
2026/4/6,W08GY,X001D3LEL7,B0GVP1WY9T,推しぬいワッペン 服パーツ コート (グレー),New,0,0,5,0,0,0,0,JPY,,,,,Low traffic,730,0,730,0,NoRestockExcessActionRequired,,,0,0,,0,1.5E-5,cubic meter,Standard,0,JP,gl_toy,,,0,,,730,,,,,5,0,0,0,0,,0,0,0,0,5,0,,,,,,,,,,,,,,,,,2026/4/4,5,5,0,0,,--,N,,,
2026/4/6,W08DB,X001D3RGTB,B0GVP5Y1JT,推しぬいワッペン 服パーツ コート (ダークブラウン),New,0,0,5,0,0,0,0,JPY,,,,,Low traffic,730,0,730,0,NoRestockExcessActionRequired,,,0,0,,0,1.5E-5,cubic meter,Standard,0,JP,gl_toy,,,0,,,,,,,,5,0,0,0,0,,0,0,0,0,5,0,,,,,,,,,,,,,,,,,2026/4/4,5,5,0,0,,--,N,,,
2026/4/6,W08BE,X001D3LEYJ,B0GVP7GDQV,推しぬいワッペン 服パーツ コート (ベージュ),New,0,0,5,0,0,0,0,JPY,,,,,Low traffic,730,0,730,0,NoRestockExcessActionRequired,,,0,0,,0,1.5E-5,cubic meter,Standard,0,JP,gl_toy,,,0,,,,,,,,5,0,0,0,0,,0,0,0,0,5,0,,,,,,,,,,,,,,,,,2026/4/4,5,5,0,0,,--,N,,,
2026/4/6,W08LB,X001D3LEDP,B0GVPPQK88,推しぬいワッペン 服パーツ コート (ライトブラウン),New,0,0,5,0,0,0,0,JPY,,,,,Low traffic,730,0,730,0,NoRestockExcessActionRequired,,,0,0,,0,1.5E-5,cubic meter,Standard,0,JP,gl_toy,,,0,,,,,,,,5,0,0,0,0,,0,0,0,0,5,0,,,,,,,,,,,,,,,,,2026/4/4,5,5,0,0,,--,N,,,
2026/4/6,HK-39JV-9TY6,X001D2QMG5,B0GVBHGDKG,推しぬいワッペン 服パーツ スーツ (イエロー),New,2,0,2,0,0,0,0,JPY,,,,,Low traffic,730,0,730,0,出品商品の広告,,,0,0,,0,1.5E-5,cubic meter,Standard,3.0E-5,JP,gl_toy,,,0,,,,,,,,2,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,2026/4/4,2,0,0,0,,--,N,,,
2026/4/6,YA-NKQ5-PRA8,X001D2DMKT,B0GVBFSWNR,推しぬいワッペン 服パーツ スーツ (オレンジ),New,1,0,1,0,0,0,0,JPY,,,,,Low traffic,730,0,730,0,出品商品の広告,,,0,0,,0,1.5E-5,cubic meter,Standard,1.5E-5,JP,gl_toy,,,0,,,,,,,,1,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,2026/4/4,1,0,0,0,,--,N,,,
2026/4/6,K4-JGUC-0DGL,X001D2HZ11,B0GVBFVXW5,推しぬいワッペン 服パーツ スーツ (グレー),New,2,0,2,0,0,0,0,JPY,,,,,Low traffic,730,0,730,0,出品商品の広告,,,0,0,,0,1.5E-5,cubic meter,Standard,3.0E-5,JP,gl_toy,,,0,,,,,,,,2,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,2026/4/4,2,0,0,0,,--,N,,,
2026/4/6,09-QSL9-OCF9,X001D2LN23,B0GVBFRRTL,推しぬいワッペン 服パーツ スーツ (パープル),New,1,0,1,0,0,0,0,JPY,,,,,Low traffic,730,0,730,0,出品商品の広告,1,0,0,0,220.23,0,1.5E-5,cubic meter,Standard,1.5E-5,JP,gl_toy,,,0,,,,,,,,1,0,0,0,0,0.07,0,0,0,0,0,0,,,,,,,,,,,,,,,,,2026/4/4,1,0,0,0,,--,N,,,
2026/4/6,WE-5BPW-LO4Q,X001D2M8L3,B0GVBD7HQX,推しぬいワッペン 服パーツ スーツ (ブラウン),New,2,0,2,0,0,0,0,JPY,,,,,Low traffic,730,0,730,0,出品商品の広告,2,0,0,0,440.46,0,1.5E-5,cubic meter,Standard,3.0E-5,JP,gl_toy,,,0,,,,,,,,2,0,0,0,0,0.14,0,0,0,0,0,0,,,,,,,,,,,,,,,,,2026/4/4,2,0,0,0,,--,N,,,
2026/4/6,RV-GXEU-DP3G,X001D2DMGX,B0GVBCZJSP,推しぬいワッペン 服パーツ スーツ (ブラック),New,1,0,1,0,0,0,0,JPY,,,,,Low traffic,730,0,730,0,出品商品の広告,1,0,0,0,220.23,0,1.5E-5,cubic meter,Standard,1.5E-5,JP,gl_toy,,,0,,,,,,,,1,0,0,0,0,0.07,0,0,0,0,0,0,,,,,,,,,,,,,,,,,2026/4/4,1,0,0,0,,--,N,,,
2026/4/6,TL-PKAB-YDK5,X001D2M8NV,B0GVBC41H1,推しぬいワッペン 服パーツ スーツ (ブルー),New,1,0,1,0,0,0,0,JPY,,,,,Low traffic,730,0,730,0,出品商品の広告,1,0,0,0,220.23,0,1.5E-5,cubic meter,Standard,1.5E-5,JP,gl_toy,,,0,,,,,,,,1,0,0,0,0,0.07,0,0,0,0,0,0,,,,,,,,,,,,,,,,,2026/4/4,1,0,0,0,,--,N,,,
2026/4/6,BL-K855-IGEK,X001D2KLH1,B0GVBC2Z8J,推しぬいワッペン 服パーツ スーツ (レッド),New,2,0,2,0,0,0,0,JPY,,,,,Low traffic,730,0,730,0,出品商品の広告,,,0,0,,0,1.5E-5,cubic meter,Standard,3.0E-5,JP,gl_toy,,,0,,,,,,,,2,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,2026/4/4,2,0,0,0,,--,N,,,
2026/4/6,W07YL,X001D3LYET,B0GVP22T8B,推しぬいワッペン 服パーツ ネオン (イエロー),New,0,0,3,0,0,0,0,JPY,,,,,Low traffic,730,0,730,0,NoRestockExcessActionRequired,,,0,0,,0,1.5E-5,cubic meter,Standard,0,JP,gl_toy,,,0,,,,,,,,3,0,0,0,0,,0,0,0,0,3,0,,,,,,,,,,,,,,,,,2026/4/4,3,3,0,0,,--,N,,,
2026/4/6,W07OR,X001D3KZL7,B0GVP1YWN1,推しぬいワッペン 服パーツ ネオン (オレンジ),New,0,0,1,0,0,0,0,JPY,,,,,Low traffic,730,0,730,0,NoRestockExcessActionRequired,,,0,0,,0,1.5E-5,cubic meter,Standard,0,JP,gl_toy,,,0,,,,,,,,1,0,0,0,0,,0,0,0,0,1,0,,,,,,,,,,,,,,,,,2026/4/4,1,1,0,0,,--,N,,,
2026/4/6,W07GR,X001D3CZAL,B0GVP8L66Y,推しぬいワッペン 服パーツ ネオン (グリーン),New,0,0,4,0,0,0,0,JPY,,,,,Low traffic,730,0,730,0,NoRestockExcessActionRequired,,,0,0,,0,1.5E-5,cubic meter,Standard,0,JP,gl_toy,,,0,,,,,,,,4,0,0,0,0,,0,0,0,0,4,0,,,,,,,,,,,,,,,,,2026/4/4,4,4,0,0,,--,N,,,
2026/4/6,W07PU,X001D3CZ3X,B0GVPFK9NR,推しぬいワッペン 服パーツ ネオン (パープル),New,0,0,8,0,0,0,0,JPY,,,,,Low traffic,730,0,730,0,NoRestockExcessActionRequired,,,0,0,,0,1.5E-5,cubic meter,Standard,0,JP,gl_toy,,,0,,,,,,,,8,0,0,0,0,,0,0,0,0,8,0,,,,,,,,,,,,,,,,,2026/4/4,8,8,0,0,,--,N,,,
2026/4/6,W07PI,X001D3LYBH,B0GVP7QXSZ,推しぬいワッペン 服パーツ ネオン (ピンク),New,0,0,5,0,0,0,0,JPY,,,,,Low traffic,730,0,730,0,NoRestockExcessActionRequired,,,0,0,,0,1.5E-5,cubic meter,Standard,0,JP,gl_toy,,,0,,,,,,,,5,0,0,0,0,,0,0,0,0,5,0,,,,,,,,,,,,,,,,,2026/4/4,5,5,0,0,,--,N,,,
2026/4/6,W07WH,X001D3LEB7,B0GVPF63BC,推しぬいワッペン 服パーツ ネオン (ホワイト),New,0,0,1,0,0,0,0,JPY,,,,,Low traffic,730,0,730,0,NoRestockExcessActionRequired,,,0,0,,0,1.5E-5,cubic meter,Standard,0,JP,gl_toy,,,0,,,,,,,,1,0,0,0,0,,0,0,0,0,1,0,,,,,,,,,,,,,,,,,2026/4/4,1,1,0,0,,--,N,,,
2026/4/6,W07RD,X001D3KZMB,B0GVP836N1,推しぬいワッペン 服パーツ ネオン (レッド),New,0,0,3,0,0,0,0,JPY,,,,,Low traffic,730,0,730,0,NoRestockExcessActionRequired,,,0,0,,0,1.5E-5,cubic meter,Standard,0,JP,gl_toy,,,0,,,,,,,,3,0,0,0,0,,0,0,0,0,3,0,,,,,,,,,,,,,,,,,2026/4/4,3,3,0,0,,--,N,,,
2026/4/6,W04YL,X001D3RH2R,B0GVP54JNP,推しぬいワッペン 服パーツ パーカー (イエロー),New,0,0,3,0,0,0,0,JPY,,,,,Low traffic,730,0,730,0,NoRestockExcessActionRequired,,,0,0,,0,1.5E-5,cubic meter,Standard,0,JP,gl_toy,,,0,,,,,,,,3,0,0,0,0,,0,0,0,0,3,0,,,,,,,,,,,,,,,,,2026/4/4,3,3,0,0,,--,N,,,
2026/4/6,W04OC,X001D3Q8DB,B0GVP1X5FW,推しぬいワッペン 服パーツ パーカー (オーカー),New,0,0,5,0,0,0,0,JPY,,,,,Low traffic,730,0,730,0,NoRestockExcessActionRequired,,,0,0,,0,1.5E-5,cubic meter,Standard,0,JP,gl_toy,,,0,,,,,,,,5,0,0,0,0,,0,0,0,0,5,0,,,,,,,,,,,,,,,,,2026/4/4,5,5,0,0,,--,N,,,
2026/4/6,W04GR,X001D3L7AP,B0GVP89CR3,推しぬいワッペン 服パーツ パーカー (グリーン),New,0,0,5,0,0,0,0,JPY,,,,,Low traffic,730,0,730,0,NoRestockExcessActionRequired,,,0,0,,0,1.5E-5,cubic meter,Standard,0,JP,gl_toy,,,0,,,,,,,,5,0,0,0,0,,0,0,0,0,5,0,,,,,,,,,,,,,,,,,2026/4/4,5,5,0,0,,--,N,,,
2026/4/6,W04GY,X001D3CSHL,B0GVP6JY5X,推しぬいワッペン 服パーツ パーカー (グレー),New,0,0,5,0,0,0,0,JPY,,,,,Low traffic,730,0,730,0,NoRestockExcessActionRequired,,,0,0,,0,1.5E-5,cubic meter,Standard,0,JP,gl_toy,,,0,,,,,,,,5,0,0,0,0,,0,0,0,0,5,0,,,,,,,,,,,,,,,,,2026/4/4,5,5,0,0,,--,N,,,
2026/4/6,W04PU,X001D3CZO7,B0GVP3M72F,推しぬいワッペン 服パーツ パーカー (パープル),New,0,0,4,0,0,0,0,JPY,,,,,Low traffic,730,0,730,0,NoRestockExcessActionRequired,,,0,0,,0,1.5E-5,cubic meter,Standard,0,JP,gl_toy,,,0,,,,,,,,4,0,0,0,0,,0,0,0,0,4,0,,,,,,,,,,,,,,,,,2026/4/4,4,4,0,0,,--,N,,,
2026/4/6,W04BL,X001D3L7GT,B0GVP3WCRH,推しぬいワッペン 服パーツ パーカー (ブルー),New,0,0,5,0,0,0,0,JPY,,,,,Low traffic,730,0,730,0,NoRestockExcessActionRequired,,,0,0,,0,1.5E-5,cubic meter,Standard,0,JP,gl_toy,,,0,,,,,,,,5,0,0,0,0,,0,0,0,0,5,0,,,,,,,,,,,,,,,,,2026/4/4,5,5,0,0,,--,N,,,
2026/4/6,W04WH,X001D3LFCF,B0GVP8HJQ7,推しぬいワッペン 服パーツ パーカー (ホワイト),New,0,0,4,0,0,0,0,JPY,,,,,Low traffic,730,0,730,0,NoRestockExcessActionRequired,,,0,0,,0,1.5E-5,cubic meter,Standard,0,JP,gl_toy,,,0,,,730,,,,,4,0,0,0,0,,0,0,0,0,4,0,,,,,,,,,,,,,,,,,2026/4/4,4,4,0,0,,--,N,,,
2026/4/6,W04RD,X001D3LFBB,B0GVP7XBT8,推しぬいワッペン 服パーツ パーカー (レッド),New,0,0,4,0,0,0,0,JPY,,,,,Low traffic,730,0,730,0,NoRestockExcessActionRequired,,,0,0,,0,1.5E-5,cubic meter,Standard,0,JP,gl_toy,,,0,,,,,,,,4,0,0,0,0,,0,0,0,0,4,0,,,,,,,,,,,,,,,,,2026/4/4,4,4,0,0,,--,N,,,
2026/4/6,JQ-QGS5-JUX7,X001D2HZ43,B0GVB7V3SK,推しぬいワッペン 服パーツ ホスト (オレンジ),New,1,0,1,0,0,0,0,JPY,,,,,Low traffic,730,0,730,0,出品商品の広告,1,0,0,0,220.23,0,1.5E-5,cubic meter,Standard,1.5E-5,JP,gl_toy,,,0,,,,,,,,1,0,0,0,0,0.07,0,0,0,0,0,0,,,,,,,,,,,,,,,,,2026/4/4,1,0,0,0,,--,N,,,
2026/4/6,87-MN38-CGL4,X001D2HYUD,B0GVBKHJQ9,推しぬいワッペン 服パーツ ホスト (グリーン),New,1,0,1,0,0,0,0,JPY,,,,,Low traffic,730,0,730,0,出品商品の広告,1,0,0,0,220.23,0,1.5E-5,cubic meter,Standard,1.5E-5,JP,gl_toy,,,0,,,,,,,,1,0,0,0,0,0.07,0,0,0,0,0,0,,,,,,,,,,,,,,,,,2026/4/4,1,0,0,0,,--,N,,,
2026/4/6,XM-65HL-7GTX,X001D2HYTJ,B0GVBC582H,推しぬいワッペン 服パーツ ホスト (グレー),New,1,0,1,0,0,0,0,JPY,,,,,Low traffic,730,0,730,0,出品商品の広告,,,0,0,,0,1.5E-5,cubic meter,Standard,1.5E-5,JP,gl_toy,,,0,,,,,,,,1,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,2026/4/4,1,0,0,0,,--,N,,,
2026/4/6,MP-1HL2-UUXS,X001D2KLM1,B0GVBKDC18,推しぬいワッペン 服パーツ ホスト (パープル),New,2,0,2,0,0,0,0,JPY,,,,,Low traffic,730,0,730,0,出品商品の広告,,,0,0,,0,1.5E-5,cubic meter,Standard,3.0E-5,JP,gl_toy,,,0,,,,,,,,2,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,2026/4/4,2,0,0,0,,--,N,,,
2026/4/6,CR-H303-F6VB,X001D2LN3R,B0GVBC9LMM,推しぬいワッペン 服パーツ ホスト (ピンク),New,1,0,1,0,0,0,0,JPY,,,,,Low traffic,730,0,730,0,出品商品の広告,,,0,0,,0,1.5E-5,cubic meter,Standard,1.5E-5,JP,gl_toy,,,0,,,,,,,,1,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,2026/4/4,1,0,0,0,,--,N,,,
2026/4/6,52-C2O8-LLH1,X001D2KLLH,B0GVBCJNCY,推しぬいワッペン 服パーツ ホスト (ブラウン),New,1,0,1,0,0,0,0,JPY,,,,,Low traffic,730,0,730,0,出品商品の広告,1,0,0,0,220.23,0,1.5E-5,cubic meter,Standard,1.5E-5,JP,gl_toy,,,0,,,,,,,,1,0,0,0,0,0.07,0,0,0,0,0,0,,,,,,,,,,,,,,,,,2026/4/4,1,0,0,0,,--,N,,,
2026/4/6,S6-DGMX-LVYE,X001D2DMH7,B0GVBDY5VV,推しぬいワッペン 服パーツ ホスト (ブラック),New,1,0,1,0,0,0,0,JPY,,,,,Low traffic,730,0,730,0,出品商品の広告,,,0,0,,0,1.5E-5,cubic meter,Standard,1.5E-5,JP,gl_toy,,,0,,,,,,,,1,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,2026/4/4,1,0,0,0,,--,N,,,
2026/4/6,EG-M4E8-0QWA,X001D2HYSZ,B0GVBJFG7X,推しぬいワッペン 服パーツ ホスト (ブルー),New,2,0,2,0,0,0,0,JPY,,,,,Low traffic,730,0,730,0,出品商品の広告,2,0,0,0,440.46,0,1.5E-5,cubic meter,Standard,3.0E-5,JP,gl_toy,,,0,,,,,,,,2,0,0,0,0,0.14,0,0,0,0,0,0,,,,,,,,,,,,,,,,,2026/4/4,2,0,0,0,,--,N,,,
2026/4/6,MA-M2LG-EX7S,X001D2HYRL,B0GVB2XMVD,推しぬいワッペン 服パーツ ホスト (レッド),New,2,0,2,0,0,0,0,JPY,,,,,Low traffic,730,0,730,0,出品商品の広告,,,0,0,,0,1.5E-5,cubic meter,Standard,3.0E-5,JP,gl_toy,,,0,,,,,,,,2,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,2026/4/4,2,0,0,0,,--,N,,,
